selected_oewn_synset	surface	surface_key	mean_frequency	max_frequency	nonzero_years	year_start	year_end	corpus	smoothing	case_insensitive	query_url	status
oewn-04973194-n	blonde	blonde	5.58048405495e-06	9.07849566367e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=blond%2Cblonde%2Cbluish+green%2Cblue+green%2Cdark+blue%2Cnavy+blue%2Cgreenish+blue%2Caqua%2Cscope%2Crange%2Centree%2Caccess%2Chuman+body%2Cchassis%2Cblackhead%2Cwhitehead%2Cduct%2Ccanal%2Chairdo%2Chairstyle%2Chair+style%2Cbraid%2Cplait%2Ctress%2Cbeard%2Cwhiskers%2Cmustache%2Cmoustache%2Cquadriceps%2Cquad%2Cinnards%2Cinsides%2Ctongue%2Cclapper%2Ccanine%2Ccanine+tooth%2Ceye%2Coptic%2Ceyelid%2Clid&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-04975603-n	blue green	blue green	1.00725014441e-07	1.50021807383e-07	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=blond%2Cblonde%2Cbluish+green%2Cblue+green%2Cdark+blue%2Cnavy+blue%2Cgreenish+blue%2Caqua%2Cscope%2Crange%2Centree%2Caccess%2Chuman+body%2Cchassis%2Cblackhead%2Cwhitehead%2Cduct%2Ccanal%2Chairdo%2Chairstyle%2Chair+style%2Cbraid%2Cplait%2Ctress%2Cbeard%2Cwhiskers%2Cmustache%2Cmoustache%2Cquadriceps%2Cquad%2Cinnards%2Cinsides%2Ctongue%2Cclapper%2Ccanine%2Ccanine+tooth%2Ceye%2Coptic%2Ceyelid%2Clid&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-04975603-n	bluish green	bluish green	6.04010933034e-08	8.89023426195e-08	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=blond%2Cblonde%2Cbluish+green%2Cblue+green%2Cdark+blue%2Cnavy+blue%2Cgreenish+blue%2Caqua%2Cscope%2Crange%2Centree%2Caccess%2Chuman+body%2Cchassis%2Cblackhead%2Cwhitehead%2Cduct%2Ccanal%2Chairdo%2Chairstyle%2Chair+style%2Cbraid%2Cplait%2Ctress%2Cbeard%2Cwhiskers%2Cmustache%2Cmoustache%2Cquadriceps%2Cquad%2Cinnards%2Cinsides%2Ctongue%2Cclapper%2Ccanine%2Ccanine+tooth%2Ceye%2Coptic%2Ceyelid%2Clid&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-04976880-n	dark blue	dark blue	1.72928687068e-06	2.25861066765e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=blond%2Cblonde%2Cbluish+green%2Cblue+green%2Cdark+blue%2Cnavy+blue%2Cgreenish+blue%2Caqua%2Cscope%2Crange%2Centree%2Caccess%2Chuman+body%2Cchassis%2Cblackhead%2Cwhitehead%2Cduct%2Ccanal%2Chairdo%2Chairstyle%2Chair+style%2Cbraid%2Cplait%2Ctress%2Cbeard%2Cwhiskers%2Cmustache%2Cmoustache%2Cquadriceps%2Cquad%2Cinnards%2Cinsides%2Ctongue%2Cclapper%2Ccanine%2Ccanine+tooth%2Ceye%2Coptic%2Ceyelid%2Clid&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-04976880-n	navy blue	navy blue	5.02837762142e-07	7.15449947179e-07	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=blond%2Cblonde%2Cbluish+green%2Cblue+green%2Cdark+blue%2Cnavy+blue%2Cgreenish+blue%2Caqua%2Cscope%2Crange%2Centree%2Caccess%2Chuman+body%2Cchassis%2Cblackhead%2Cwhitehead%2Cduct%2Ccanal%2Chairdo%2Chairstyle%2Chair+style%2Cbraid%2Cplait%2Ctress%2Cbeard%2Cwhiskers%2Cmustache%2Cmoustache%2Cquadriceps%2Cquad%2Cinnards%2Cinsides%2Ctongue%2Cclapper%2Ccanine%2Ccanine+tooth%2Ceye%2Coptic%2Ceyelid%2Clid&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-04976975-n	aqua	aqua	1.15828969507e-06	1.44182425584e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=blond%2Cblonde%2Cbluish+green%2Cblue+green%2Cdark+blue%2Cnavy+blue%2Cgreenish+blue%2Caqua%2Cscope%2Crange%2Centree%2Caccess%2Chuman+body%2Cchassis%2Cblackhead%2Cwhitehead%2Cduct%2Ccanal%2Chairdo%2Chairstyle%2Chair+style%2Cbraid%2Cplait%2Ctress%2Cbeard%2Cwhiskers%2Cmustache%2Cmoustache%2Cquadriceps%2Cquad%2Cinnards%2Cinsides%2Ctongue%2Cclapper%2Ccanine%2Ccanine+tooth%2Ceye%2Coptic%2Ceyelid%2Clid&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-04976975-n	greenish blue	greenish blue	3.8680116023e-08	6.1309586033e-08	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=blond%2Cblonde%2Cbluish+green%2Cblue+green%2Cdark+blue%2Cnavy+blue%2Cgreenish+blue%2Caqua%2Cscope%2Crange%2Centree%2Caccess%2Chuman+body%2Cchassis%2Cblackhead%2Cwhitehead%2Cduct%2Ccanal%2Chairdo%2Chairstyle%2Chair+style%2Cbraid%2Cplait%2Ctress%2Cbeard%2Cwhiskers%2Cmustache%2Cmoustache%2Cquadriceps%2Cquad%2Cinnards%2Cinsides%2Ctongue%2Cclapper%2Ccanine%2Ccanine+tooth%2Ceye%2Coptic%2Ceyelid%2Clid&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-05132642-n	range	range	0.000140303731142	0.000167549387572	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=blond%2Cblonde%2Cbluish+green%2Cblue+green%2Cdark+blue%2Cnavy+blue%2Cgreenish+blue%2Caqua%2Cscope%2Crange%2Centree%2Caccess%2Chuman+body%2Cchassis%2Cblackhead%2Cwhitehead%2Cduct%2Ccanal%2Chairdo%2Chairstyle%2Chair+style%2Cbraid%2Cplait%2Ctress%2Cbeard%2Cwhiskers%2Cmustache%2Cmoustache%2Cquadriceps%2Cquad%2Cinnards%2Cinsides%2Ctongue%2Cclapper%2Ccanine%2Ccanine+tooth%2Ceye%2Coptic%2Ceyelid%2Clid&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-05132642-n	scope	scope	4.14470757722e-05	5.15059816506e-05	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=blond%2Cblonde%2Cbluish+green%2Cblue+green%2Cdark+blue%2Cnavy+blue%2Cgreenish+blue%2Caqua%2Cscope%2Crange%2Centree%2Caccess%2Chuman+body%2Cchassis%2Cblackhead%2Cwhitehead%2Cduct%2Ccanal%2Chairdo%2Chairstyle%2Chair+style%2Cbraid%2Cplait%2Ctress%2Cbeard%2Cwhiskers%2Cmustache%2Cmoustache%2Cquadriceps%2Cquad%2Cinnards%2Cinsides%2Ctongue%2Cclapper%2Ccanine%2Ccanine+tooth%2Ceye%2Coptic%2Ceyelid%2Clid&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-05183715-n	access	access	0.000137655299425	0.000171370643824	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=blond%2Cblonde%2Cbluish+green%2Cblue+green%2Cdark+blue%2Cnavy+blue%2Cgreenish+blue%2Caqua%2Cscope%2Crange%2Centree%2Caccess%2Chuman+body%2Cchassis%2Cblackhead%2Cwhitehead%2Cduct%2Ccanal%2Chairdo%2Chairstyle%2Chair+style%2Cbraid%2Cplait%2Ctress%2Cbeard%2Cwhiskers%2Cmustache%2Cmoustache%2Cquadriceps%2Cquad%2Cinnards%2Cinsides%2Ctongue%2Cclapper%2Ccanine%2Ccanine+tooth%2Ceye%2Coptic%2Ceyelid%2Clid&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-05183715-n	entree	entree	3.47471680479e-07	6.47071755289e-07	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=blond%2Cblonde%2Cbluish+green%2Cblue+green%2Cdark+blue%2Cnavy+blue%2Cgreenish+blue%2Caqua%2Cscope%2Crange%2Centree%2Caccess%2Chuman+body%2Cchassis%2Cblackhead%2Cwhitehead%2Cduct%2Ccanal%2Chairdo%2Chairstyle%2Chair+style%2Cbraid%2Cplait%2Ctress%2Cbeard%2Cwhiskers%2Cmustache%2Cmoustache%2Cquadriceps%2Cquad%2Cinnards%2Cinsides%2Ctongue%2Cclapper%2Ccanine%2Ccanine+tooth%2Ceye%2Coptic%2Ceyelid%2Clid&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-05224424-n	chassis	chassis	1.41549927132e-06	2.12552900266e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=blond%2Cblonde%2Cbluish+green%2Cblue+green%2Cdark+blue%2Cnavy+blue%2Cgreenish+blue%2Caqua%2Cscope%2Crange%2Centree%2Caccess%2Chuman+body%2Cchassis%2Cblackhead%2Cwhitehead%2Cduct%2Ccanal%2Chairdo%2Chairstyle%2Chair+style%2Cbraid%2Cplait%2Ctress%2Cbeard%2Cwhiskers%2Cmustache%2Cmoustache%2Cquadriceps%2Cquad%2Cinnards%2Cinsides%2Ctongue%2Cclapper%2Ccanine%2Ccanine+tooth%2Ceye%2Coptic%2Ceyelid%2Clid&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-05224424-n	human body	human body	4.33955418962e-06	5.18661252071e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=blond%2Cblonde%2Cbluish+green%2Cblue+green%2Cdark+blue%2Cnavy+blue%2Cgreenish+blue%2Caqua%2Cscope%2Crange%2Centree%2Caccess%2Chuman+body%2Cchassis%2Cblackhead%2Cwhitehead%2Cduct%2Ccanal%2Chairdo%2Chairstyle%2Chair+style%2Cbraid%2Cplait%2Ctress%2Cbeard%2Cwhiskers%2Cmustache%2Cmoustache%2Cquadriceps%2Cquad%2Cinnards%2Cinsides%2Ctongue%2Cclapper%2Ccanine%2Ccanine+tooth%2Ceye%2Coptic%2Ceyelid%2Clid&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-05253118-n	blackhead	blackhead	3.82566209177e-08	5.658061282e-08	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=blond%2Cblonde%2Cbluish+green%2Cblue+green%2Cdark+blue%2Cnavy+blue%2Cgreenish+blue%2Caqua%2Cscope%2Crange%2Centree%2Caccess%2Chuman+body%2Cchassis%2Cblackhead%2Cwhitehead%2Cduct%2Ccanal%2Chairdo%2Chairstyle%2Chair+style%2Cbraid%2Cplait%2Ctress%2Cbeard%2Cwhiskers%2Cmustache%2Cmoustache%2Cquadriceps%2Cquad%2Cinnards%2Cinsides%2Ctongue%2Cclapper%2Ccanine%2Ccanine+tooth%2Ceye%2Coptic%2Ceyelid%2Clid&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-05253118-n	whitehead	whitehead	2.39189229882e-06	2.77250514398e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=blond%2Cblonde%2Cbluish+green%2Cblue+green%2Cdark+blue%2Cnavy+blue%2Cgreenish+blue%2Caqua%2Cscope%2Crange%2Centree%2Caccess%2Chuman+body%2Cchassis%2Cblackhead%2Cwhitehead%2Cduct%2Ccanal%2Chairdo%2Chairstyle%2Chair+style%2Cbraid%2Cplait%2Ctress%2Cbeard%2Cwhiskers%2Cmustache%2Cmoustache%2Cquadriceps%2Cquad%2Cinnards%2Cinsides%2Ctongue%2Cclapper%2Ccanine%2Ccanine+tooth%2Ceye%2Coptic%2Ceyelid%2Clid&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-05258141-n	canal	canal	1.54411603495e-05	1.69928156226e-05	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=blond%2Cblonde%2Cbluish+green%2Cblue+green%2Cdark+blue%2Cnavy+blue%2Cgreenish+blue%2Caqua%2Cscope%2Crange%2Centree%2Caccess%2Chuman+body%2Cchassis%2Cblackhead%2Cwhitehead%2Cduct%2Ccanal%2Chairdo%2Chairstyle%2Chair+style%2Cbraid%2Cplait%2Ctress%2Cbeard%2Cwhiskers%2Cmustache%2Cmoustache%2Cquadriceps%2Cquad%2Cinnards%2Cinsides%2Ctongue%2Cclapper%2Ccanine%2Ccanine+tooth%2Ceye%2Coptic%2Ceyelid%2Clid&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-05258141-n	duct	duct	5.80479669858e-06	8.03633167778e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=blond%2Cblonde%2Cbluish+green%2Cblue+green%2Cdark+blue%2Cnavy+blue%2Cgreenish+blue%2Caqua%2Cscope%2Crange%2Centree%2Caccess%2Chuman+body%2Cchassis%2Cblackhead%2Cwhitehead%2Cduct%2Ccanal%2Chairdo%2Chairstyle%2Chair+style%2Cbraid%2Cplait%2Ctress%2Cbeard%2Cwhiskers%2Cmustache%2Cmoustache%2Cquadriceps%2Cquad%2Cinnards%2Cinsides%2Ctongue%2Cclapper%2Ccanine%2Ccanine+tooth%2Ceye%2Coptic%2Ceyelid%2Clid&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-05264345-n	hair style	hair style	7.37694938232e-08	9.19507046233e-08	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=blond%2Cblonde%2Cbluish+green%2Cblue+green%2Cdark+blue%2Cnavy+blue%2Cgreenish+blue%2Caqua%2Cscope%2Crange%2Centree%2Caccess%2Chuman+body%2Cchassis%2Cblackhead%2Cwhitehead%2Cduct%2Ccanal%2Chairdo%2Chairstyle%2Chair+style%2Cbraid%2Cplait%2Ctress%2Cbeard%2Cwhiskers%2Cmustache%2Cmoustache%2Cquadriceps%2Cquad%2Cinnards%2Cinsides%2Ctongue%2Cclapper%2Ccanine%2Ccanine+tooth%2Ceye%2Coptic%2Ceyelid%2Clid&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-05264345-n	hairdo	hairdo	2.54097121882e-07	3.35886702008e-07	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=blond%2Cblonde%2Cbluish+green%2Cblue+green%2Cdark+blue%2Cnavy+blue%2Cgreenish+blue%2Caqua%2Cscope%2Crange%2Centree%2Caccess%2Chuman+body%2Cchassis%2Cblackhead%2Cwhitehead%2Cduct%2Ccanal%2Chairdo%2Chairstyle%2Chair+style%2Cbraid%2Cplait%2Ctress%2Cbeard%2Cwhiskers%2Cmustache%2Cmoustache%2Cquadriceps%2Cquad%2Cinnards%2Cinsides%2Ctongue%2Cclapper%2Ccanine%2Ccanine+tooth%2Ceye%2Coptic%2Ceyelid%2Clid&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-05264345-n	hairstyle	hairstyle	5.42546035134e-07	6.55720024834e-07	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=blond%2Cblonde%2Cbluish+green%2Cblue+green%2Cdark+blue%2Cnavy+blue%2Cgreenish+blue%2Caqua%2Cscope%2Crange%2Centree%2Caccess%2Chuman+body%2Cchassis%2Cblackhead%2Cwhitehead%2Cduct%2Ccanal%2Chairdo%2Chairstyle%2Chair+style%2Cbraid%2Cplait%2Ctress%2Cbeard%2Cwhiskers%2Cmustache%2Cmoustache%2Cquadriceps%2Cquad%2Cinnards%2Cinsides%2Ctongue%2Cclapper%2Ccanine%2Ccanine+tooth%2Ceye%2Coptic%2Ceyelid%2Clid&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-05266995-n	braid	braid	1.70395991576e-06	2.18323340784e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=blond%2Cblonde%2Cbluish+green%2Cblue+green%2Cdark+blue%2Cnavy+blue%2Cgreenish+blue%2Caqua%2Cscope%2Crange%2Centree%2Caccess%2Chuman+body%2Cchassis%2Cblackhead%2Cwhitehead%2Cduct%2Ccanal%2Chairdo%2Chairstyle%2Chair+style%2Cbraid%2Cplait%2Ctress%2Cbeard%2Cwhiskers%2Cmustache%2Cmoustache%2Cquadriceps%2Cquad%2Cinnards%2Cinsides%2Ctongue%2Cclapper%2Ccanine%2Ccanine+tooth%2Ceye%2Coptic%2Ceyelid%2Clid&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-05266995-n	plait	plait	3.29945478362e-07	4.23103596599e-07	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=blond%2Cblonde%2Cbluish+green%2Cblue+green%2Cdark+blue%2Cnavy+blue%2Cgreenish+blue%2Caqua%2Cscope%2Crange%2Centree%2Caccess%2Chuman+body%2Cchassis%2Cblackhead%2Cwhitehead%2Cduct%2Ccanal%2Chairdo%2Chairstyle%2Chair+style%2Cbraid%2Cplait%2Ctress%2Cbeard%2Cwhiskers%2Cmustache%2Cmoustache%2Cquadriceps%2Cquad%2Cinnards%2Cinsides%2Ctongue%2Cclapper%2Ccanine%2Ccanine+tooth%2Ceye%2Coptic%2Ceyelid%2Clid&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-05266995-n	tress	tress	2.1900376422e-07	2.83779730589e-07	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=blond%2Cblonde%2Cbluish+green%2Cblue+green%2Cdark+blue%2Cnavy+blue%2Cgreenish+blue%2Caqua%2Cscope%2Crange%2Centree%2Caccess%2Chuman+body%2Cchassis%2Cblackhead%2Cwhitehead%2Cduct%2Ccanal%2Chairdo%2Chairstyle%2Chair+style%2Cbraid%2Cplait%2Ctress%2Cbeard%2Cwhiskers%2Cmustache%2Cmoustache%2Cquadriceps%2Cquad%2Cinnards%2Cinsides%2Ctongue%2Cclapper%2Ccanine%2Ccanine+tooth%2Ceye%2Coptic%2Ceyelid%2Clid&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-05269065-n	beard	beard	8.32256417325e-06	1.18645394023e-05	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=blond%2Cblonde%2Cbluish+green%2Cblue+green%2Cdark+blue%2Cnavy+blue%2Cgreenish+blue%2Caqua%2Cscope%2Crange%2Centree%2Caccess%2Chuman+body%2Cchassis%2Cblackhead%2Cwhitehead%2Cduct%2Ccanal%2Chairdo%2Chairstyle%2Chair+style%2Cbraid%2Cplait%2Ctress%2Cbeard%2Cwhiskers%2Cmustache%2Cmoustache%2Cquadriceps%2Cquad%2Cinnards%2Cinsides%2Ctongue%2Cclapper%2Ccanine%2Ccanine+tooth%2Ceye%2Coptic%2Ceyelid%2Clid&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-05269065-n	whiskers	whiskers	1.52970569406e-06	2.41611205798e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=blond%2Cblonde%2Cbluish+green%2Cblue+green%2Cdark+blue%2Cnavy+blue%2Cgreenish+blue%2Caqua%2Cscope%2Crange%2Centree%2Caccess%2Chuman+body%2Cchassis%2Cblackhead%2Cwhitehead%2Cduct%2Ccanal%2Chairdo%2Chairstyle%2Chair+style%2Cbraid%2Cplait%2Ctress%2Cbeard%2Cwhiskers%2Cmustache%2Cmoustache%2Cquadriceps%2Cquad%2Cinnards%2Cinsides%2Ctongue%2Cclapper%2Ccanine%2Ccanine+tooth%2Ceye%2Coptic%2Ceyelid%2Clid&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-05269684-n	moustache	moustache	1.65131808433e-06	2.40811069463e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=blond%2Cblonde%2Cbluish+green%2Cblue+green%2Cdark+blue%2Cnavy+blue%2Cgreenish+blue%2Caqua%2Cscope%2Crange%2Centree%2Caccess%2Chuman+body%2Cchassis%2Cblackhead%2Cwhitehead%2Cduct%2Ccanal%2Chairdo%2Chairstyle%2Chair+style%2Cbraid%2Cplait%2Ctress%2Cbeard%2Cwhiskers%2Cmustache%2Cmoustache%2Cquadriceps%2Cquad%2Cinnards%2Cinsides%2Ctongue%2Cclapper%2Ccanine%2Ccanine+tooth%2Ceye%2Coptic%2Ceyelid%2Clid&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-05269684-n	mustache	mustache	1.81633523314e-06	2.44450528974e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=blond%2Cblonde%2Cbluish+green%2Cblue+green%2Cdark+blue%2Cnavy+blue%2Cgreenish+blue%2Caqua%2Cscope%2Crange%2Centree%2Caccess%2Chuman+body%2Cchassis%2Cblackhead%2Cwhitehead%2Cduct%2Ccanal%2Chairdo%2Chairstyle%2Chair+style%2Cbraid%2Cplait%2Ctress%2Cbeard%2Cwhiskers%2Cmustache%2Cmoustache%2Cquadriceps%2Cquad%2Cinnards%2Cinsides%2Ctongue%2Cclapper%2Ccanine%2Ccanine+tooth%2Ceye%2Coptic%2Ceyelid%2Clid&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-05277400-n	bone	bone	4.38077820013e-05	5.94456122252e-05	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=whale+bones%2Cbones%2Cbone%2Cos&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-05277400-n	bones	bones	2.1566063121e-05	2.62110203934e-05	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=whale+bones%2Cbones%2Cbone%2Cos&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-05277400-n	os	os	9.07631326141e-06	1.50505135696e-05	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=whale+bones%2Cbones%2Cbone%2Cos&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-05277400-n	whale bones	whale bones	1.25983796343e-08	1.6287254552e-08	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=whale+bones%2Cbones%2Cbone%2Cos&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-05302318-n	quad	quad	1.3152759261e-06	1.52982128562e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=blond%2Cblonde%2Cbluish+green%2Cblue+green%2Cdark+blue%2Cnavy+blue%2Cgreenish+blue%2Caqua%2Cscope%2Crange%2Centree%2Caccess%2Chuman+body%2Cchassis%2Cblackhead%2Cwhitehead%2Cduct%2Ccanal%2Chairdo%2Chairstyle%2Chair+style%2Cbraid%2Cplait%2Ctress%2Cbeard%2Cwhiskers%2Cmustache%2Cmoustache%2Cquadriceps%2Cquad%2Cinnards%2Cinsides%2Ctongue%2Cclapper%2Ccanine%2Ccanine+tooth%2Ceye%2Coptic%2Ceyelid%2Clid&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-05302318-n	quadriceps	quadriceps	6.2703830783e-07	7.96762101185e-07	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=blond%2Cblonde%2Cbluish+green%2Cblue+green%2Cdark+blue%2Cnavy+blue%2Cgreenish+blue%2Caqua%2Cscope%2Crange%2Centree%2Caccess%2Chuman+body%2Cchassis%2Cblackhead%2Cwhitehead%2Cduct%2Ccanal%2Chairdo%2Chairstyle%2Chair+style%2Cbraid%2Cplait%2Ctress%2Cbeard%2Cwhiskers%2Cmustache%2Cmoustache%2Cquadriceps%2Cquad%2Cinnards%2Cinsides%2Ctongue%2Cclapper%2Ccanine%2Ccanine+tooth%2Ceye%2Coptic%2Ceyelid%2Clid&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-05306487-n	innards	innards	3.98785317333e-07	5.28933325361e-07	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=blond%2Cblonde%2Cbluish+green%2Cblue+green%2Cdark+blue%2Cnavy+blue%2Cgreenish+blue%2Caqua%2Cscope%2Crange%2Centree%2Caccess%2Chuman+body%2Cchassis%2Cblackhead%2Cwhitehead%2Cduct%2Ccanal%2Chairdo%2Chairstyle%2Chair+style%2Cbraid%2Cplait%2Ctress%2Cbeard%2Cwhiskers%2Cmustache%2Cmoustache%2Cquadriceps%2Cquad%2Cinnards%2Cinsides%2Ctongue%2Cclapper%2Ccanine%2Ccanine+tooth%2Ceye%2Coptic%2Ceyelid%2Clid&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-05306487-n	insides	insides	1.9067148542e-06	3.33732175461e-06	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=blond%2Cblonde%2Cbluish+green%2Cblue+green%2Cdark+blue%2Cnavy+blue%2Cgreenish+blue%2Caqua%2Cscope%2Crange%2Centree%2Caccess%2Chuman+body%2Cchassis%2Cblackhead%2Cwhitehead%2Cduct%2Ccanal%2Chairdo%2Chairstyle%2Chair+style%2Cbraid%2Cplait%2Ctress%2Cbeard%2Cwhiskers%2Cmustache%2Cmoustache%2Cquadriceps%2Cquad%2Cinnards%2Cinsides%2Ctongue%2Cclapper%2Ccanine%2Ccanine+tooth%2Ceye%2Coptic%2Ceyelid%2Clid&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-05308571-n	clapper	clapper	2.74284848432e-07	3.26642886073e-07	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=blond%2Cblonde%2Cbluish+green%2Cblue+green%2Cdark+blue%2Cnavy+blue%2Cgreenish+blue%2Caqua%2Cscope%2Crange%2Centree%2Caccess%2Chuman+body%2Cchassis%2Cblackhead%2Cwhitehead%2Cduct%2Ccanal%2Chairdo%2Chairstyle%2Chair+style%2Cbraid%2Cplait%2Ctress%2Cbeard%2Cwhiskers%2Cmustache%2Cmoustache%2Cquadriceps%2Cquad%2Cinnards%2Cinsides%2Ctongue%2Cclapper%2Ccanine%2Ccanine+tooth%2Ceye%2Coptic%2Ceyelid%2Clid&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
oewn-05308571-n	tongue	tongue	3.04907637047e-05	4.43317826413e-05	20	2000	2019	26	0	true	https://books.google.com/ngrams/json?content=blond%2Cblonde%2Cbluish+green%2Cblue+green%2Cdark+blue%2Cnavy+blue%2Cgreenish+blue%2Caqua%2Cscope%2Crange%2Centree%2Caccess%2Chuman+body%2Cchassis%2Cblackhead%2Cwhitehead%2Cduct%2Ccanal%2Chairdo%2Chairstyle%2Chair+style%2Cbraid%2Cplait%2Ctress%2Cbeard%2Cwhiskers%2Cmustache%2Cmoustache%2Cquadriceps%2Cquad%2Cinnards%2Cinsides%2Ctongue%2Cclapper%2Ccanine%2Ccanine+tooth%2Ceye%2Coptic%2Ceyelid%2Clid&year_start=2000&year_end=2019&corpus=26&smoothing=0&case_insensitive=true	ok
